xuhao,market_index,date,craft_name,price
103,20667,2020-12-29,花生油,13元/公斤
103,20667,2020-12-29,黄瓜,3.6元/公斤
103,20667,2020-12-29,活鲤鱼,18元/公斤
103,20667,2020-12-29,鸡蛋,8.6元/公斤
103,20667,2020-12-29,尖椒,11元/公斤
103,20667,2020-12-29,韭菜,5.6元/公斤
103,20667,2020-12-29,芒果,16元/公斤
103,20667,2020-12-29,蜜桔,3.2元/公斤
103,20667,2020-12-29,面粉,4元/公斤
103,20667,2020-12-29,牛肉,84元/公斤
103,20667,2020-12-29,葡萄,6元/公斤
103,20667,2020-12-29,脐橙,4.8元/公斤
103,20667,2020-12-29,茄子,5.6元/公斤
103,20667,2020-12-29,芹菜,3.6元/公斤
103,20667,2020-12-29,青椒,6.4元/公斤
103,20667,2020-12-29,砂糖橘,6元/公斤
103,20667,2020-12-29,桃子,5元/公斤
103,20667,2020-12-29,土豆,2.8元/公斤
103,20667,2020-12-29,西瓜,9元/公斤
103,20667,2020-12-29,西红柿,5.2元/公斤
103,20667,2020-12-29,西葫芦,3.6元/公斤
103,20667,2020-12-29,香瓜,7元/公斤
103,20667,2020-12-29,香蕉,4.4元/公斤
103,20667,2020-12-29,小白菜,3元/公斤
103,20667,2020-12-29,羊肉,90元/公斤
103,20667,2020-12-29,洋白菜,2.4元/公斤
103,20667,2020-12-29,一级豆油(散装),6元/公斤
103,20667,2020-12-29,油菜,4元/公斤
103,20667,2020-12-29,猪肉(白条猪),50元/公斤
103,20667,2020-12-28,白鲢活鱼,12元/公斤
103,20667,2020-12-28,白条鸡,15元/公斤
103,20667,2020-12-28,菜花,4元/公斤
103,20667,2020-12-28,葱头,3.4元/公斤
103,20667,2020-12-28,大白菜,1.4元/公斤
103,20667,2020-12-28,大葱,8.4元/公斤
103,20667,2020-12-28,大带鱼,28元/公斤
103,20667,2020-12-28,大米,6.6元/公斤
103,20667,2020-12-28,大蒜,12元/公斤
103,20667,2020-12-28,豆角,14元/公斤
103,20667,2020-12-28,胡萝卜,2.4元/公斤
103,20667,2020-12-28,花生油,13元/公斤
103,20667,2020-12-28,黄瓜,3.6元/公斤
103,20667,2020-12-28,活鲤鱼,18元/公斤
103,20667,2020-12-28,鸡蛋,8.6元/公斤
103,20667,2020-12-28,尖椒,10元/公斤
103,20667,2020-12-28,韭菜,5.6元/公斤
103,20667,2020-12-28,芒果,14元/公斤
103,20667,2020-12-28,蜜桔,2.4元/公斤
103,20667,2020-12-28,面粉,4元/公斤
103,20667,2020-12-28,牛肉,84元/公斤
103,20667,2020-12-28,葡萄,6元/公斤
103,20667,2020-12-28,脐橙,4.8元/公斤
103,20667,2020-12-28,芹菜,3.6元/公斤
103,20667,2020-12-28,青椒,6.4元/公斤
103,20667,2020-12-28,砂糖橘,6.4元/公斤
103,20667,2020-12-28,桃子,5元/公斤
103,20667,2020-12-28,土豆,2.8元/公斤
103,20667,2020-12-28,西瓜,8.4元/公斤
103,20667,2020-12-28,西红柿,5.2元/公斤
103,20667,2020-12-28,西葫芦,3.6元/公斤
103,20667,2020-12-28,香瓜,7元/公斤
103,20667,2020-12-28,香蕉,4.4元/公斤
103,20667,2020-12-28,小白菜,3元/公斤
103,20667,2020-12-28,羊肉,90元/公斤
103,20667,2020-12-28,洋白菜,2.4元/公斤
103,20667,2020-12-28,一级豆油(散装),6元/公斤
103,20667,2020-12-28,油菜,4元/公斤
103,20667,2020-12-28,猪肉(白条猪),50元/公斤
103,20667,2020-12-27,白鲢活鱼,12元/公斤
103,20667,2020-12-27,白条鸡,15元/公斤
103,20667,2020-12-27,菜花,4元/公斤
103,20667,2020-12-27,葱头,3.4元/公斤
103,20667,2020-12-27,大白菜,1.4元/公斤
103,20667,2020-12-27,大葱,8.4元/公斤
103,20667,2020-12-27,大带鱼,28元/公斤
103,20667,2020-12-27,大米,6.6元/公斤
103,20667,2020-12-27,大蒜,12元/公斤
103,20667,2020-12-27,豆角,14元/公斤
103,20667,2020-12-27,胡萝卜,2.4元/公斤
103,20667,2020-12-27,花生油,13元/公斤
103,20667,2020-12-27,黄瓜,3.6元/公斤
103,20667,2020-12-27,活鲤鱼,18元/公斤
103,20667,2020-12-27,鸡蛋,8.6元/公斤
103,20667,2020-12-27,尖椒,10元/公斤
103,20667,2020-12-27,韭菜,5.6元/公斤
103,20667,2020-12-27,芒果,14元/公斤
103,20667,2020-12-27,蜜桔,2.4元/公斤
103,20667,2020-12-27,面粉,4元/公斤
103,20667,2020-12-27,牛肉,84元/公斤
103,20667,2020-12-27,葡萄,6元/公斤
103,20667,2020-12-27,茄子,5.6元/公斤
103,20667,2020-12-27,芹菜,3.6元/公斤
103,20667,2020-12-27,青椒,6.4元/公斤
103,20667,2020-12-27,桃子,5元/公斤
103,20667,2020-12-27,土豆,2.8元/公斤
103,20667,2020-12-27,西瓜,8.4元/公斤
103,20667,2020-12-27,西红柿,5.2元/公斤
103,20667,2020-12-27,西葫芦,3.6元/公斤
103,20667,2020-12-27,香瓜,7元/公斤
103,20667,2020-12-27,香蕉,4.4元/公斤
103,20667,2020-12-27,小白菜,3元/公斤
103,20667,2020-12-27,羊肉,90元/公斤
103,20667,2020-12-27,洋白菜,2.4元/公斤
103,20667,2020-12-27,一级豆油(散装),6元/公斤
103,20667,2020-12-27,油菜,4元/公斤
103,20667,2020-12-27,猪肉(白条猪),50元/公斤
103,20667,2020-12-26,白鲢活鱼,12元/公斤
103,20667,2020-12-26,白条鸡,15元/公斤
103,20667,2020-12-26,菜花,4元/公斤
103,20667,2020-12-26,葱头,3.4元/公斤
103,20667,2020-12-26,大白菜,1.4元/公斤
103,20667,2020-12-26,大葱,8.4元/公斤
103,20667,2020-12-26,大带鱼,28元/公斤
103,20667,2020-12-26,大米,6.6元/公斤
103,20667,2020-12-26,大蒜,12元/公斤
103,20667,2020-12-26,豆角,14元/公斤
103,20667,2020-12-26,胡萝卜,2.4元/公斤
103,20667,2020-12-26,花生油,13元/公斤
103,20667,2020-12-26,黄瓜,3.6元/公斤
103,20667,2020-12-26,活鲤鱼,18元/公斤
103,20667,2020-12-26,鸡蛋,8.8元/公斤
103,20667,2020-12-26,尖椒,10元/公斤
103,20667,2020-12-26,韭菜,5.6元/公斤
103,20667,2020-12-26,芒果,14元/公斤
103,20667,2020-12-26,蜜桔,2.4元/公斤
103,20667,2020-12-26,面粉,4元/公斤
103,20667,2020-12-26,牛肉,84元/公斤
103,20667,2020-12-26,葡萄,6元/公斤
103,20667,2020-12-26,茄子,5.6元/公斤
103,20667,2020-12-26,芹菜,3.6元/公斤
103,20667,2020-12-26,青椒,6.4元/公斤
103,20667,2020-12-26,桃子,5元/公斤
103,20667,2020-12-26,土豆,2.8元/公斤
103,20667,2020-12-26,西瓜,8.4元/公斤
103,20667,2020-12-26,西红柿,5.2元/公斤
103,20667,2020-12-26,西葫芦,3.6元/公斤
103,20667,2020-12-26,香瓜,7元/公斤
103,20667,2020-12-26,香蕉,4.4元/公斤
103,20667,2020-12-26,小白菜,3元/公斤
103,20667,2020-12-26,羊肉,90元/公斤
103,20667,2020-12-26,洋白菜,2.4元/公斤
103,20667,2020-12-26,一级豆油(散装),6元/公斤
103,20667,2020-12-26,油菜,4元/公斤
103,20667,2020-12-26,猪肉(白条猪),47元/公斤
103,20667,2020-12-25,白鲢活鱼,12元/公斤
103,20667,2020-12-25,白条鸡,15元/公斤
103,20667,2020-12-25,菜花,4元/公斤
103,20667,2020-12-25,葱头,3.4元/公斤
103,20667,2020-12-25,大白菜,1.4元/公斤
103,20667,2020-12-25,大葱,8.6元/公斤
103,20667,2020-12-25,大带鱼,28元/公斤
103,20667,2020-12-25,大米,6.6元/公斤
103,20667,2020-12-25,大蒜,12元/公斤
103,20667,2020-12-25,豆角,12元/公斤
103,20667,2020-12-25,胡萝卜,2.4元/公斤
103,20667,2020-12-25,花生油,13元/公斤
103,20667,2020-12-25,黄瓜,3.6元/公斤
103,20667,2020-12-25,活鲤鱼,18元/公斤
103,20667,2020-12-25,鸡蛋,8.4元/公斤
103,20667,2020-12-25,尖椒,9.6元/公斤
103,20667,2020-12-25,韭菜,6元/公斤
103,20667,2020-12-25,芒果,14元/公斤
103,20667,2020-12-25,蜜桔,3元/公斤
103,20667,2020-12-25,面粉,4元/公斤
103,20667,2020-12-25,牛肉,84元/公斤
103,20667,2020-12-25,葡萄,7元/公斤
103,20667,2020-12-25,茄子,5.6元/公斤
103,20667,2020-12-25,芹菜,3.6元/公斤
103,20667,2020-12-25,青椒,5.6元/公斤
103,20667,2020-12-25,桃子,5元/公斤
103,20667,2020-12-25,土豆,2.8元/公斤
103,20667,2020-12-25,西瓜,8.4元/公斤
103,20667,2020-12-25,西红柿,5.2元/公斤
103,20667,2020-12-25,西葫芦,3.2元/公斤
103,20667,2020-12-25,香瓜,7元/公斤
103,20667,2020-12-25,香蕉,4.4元/公斤
103,20667,2020-12-25,小白菜,3元/公斤
103,20667,2020-12-25,羊肉,90元/公斤
103,20667,2020-12-25,洋白菜,2.4元/公斤
103,20667,2020-12-25,一级豆油(散装),6元/公斤
103,20667,2020-12-25,油菜,4元/公斤
103,20667,2020-12-25,猪肉(白条猪),48元/公斤
103,20667,2020-12-24,白鲢活鱼,12元/公斤
103,20667,2020-12-24,白条鸡,15元/公斤
103,20667,2020-12-24,菜花,4元/公斤
103,20667,2020-12-24,葱头,3.4元/公斤
103,20667,2020-12-24,大白菜,1.4元/公斤
103,20667,2020-12-24,大葱,8.4元/公斤
103,20667,2020-12-24,大带鱼,28元/公斤
103,20667,2020-12-24,大米,6.6元/公斤
103,20667,2020-12-24,大蒜,12元/公斤
103,20667,2020-12-24,豆角,12元/公斤
103,20667,2020-12-24,胡萝卜,2.4元/公斤
103,20667,2020-12-24,花生油,13元/公斤
103,20667,2020-12-24,黄瓜,3.6元/公斤
103,20667,2020-12-24,活鲤鱼,18元/公斤
103,20667,2020-12-24,鸡蛋,8.4元/公斤
103,20667,2020-12-24,尖椒,9.6元/公斤
103,20667,2020-12-24,韭菜,6.4元/公斤
103,20667,2020-12-24,芒果,14元/公斤
103,20667,2020-12-24,蜜桔,2.4元/公斤
103,20667,2020-12-24,面粉,4元/公斤
103,20667,2020-12-24,牛肉,84元/公斤
103,20667,2020-12-24,葡萄,7元/公斤
103,20667,2020-12-24,茄子,5.6元/公斤
103,20667,2020-12-24,芹菜,3.6元/公斤
103,20667,2020-12-24,青椒,5.6元/公斤
103,20667,2020-12-24,桃子,5元/公斤
103,20667,2020-12-24,土豆,2.8元/公斤
103,20667,2020-12-24,西瓜,8.4元/公斤
103,20667,2020-12-24,西红柿,5.2元/公斤
103,20667,2020-12-24,西葫芦,3.6元/公斤
103,20667,2020-12-24,香瓜,7元/公斤
103,20667,2020-12-24,香蕉,4.4元/公斤
103,20667,2020-12-24,小白菜,3元/公斤
103,20667,2020-12-24,羊肉,90元/公斤
103,20667,2020-12-24,洋白菜,2.4元/公斤
103,20667,2020-12-24,一级豆油(散装),6元/公斤
103,20667,2020-12-24,油菜,4元/公斤
103,20667,2020-12-24,猪肉(白条猪),48元/公斤
103,20667,2020-12-23,白鲢活鱼,12元/公斤
103,20667,2020-12-23,白条鸡,15元/公斤
103,20667,2020-12-23,菜花,4元/公斤
103,20667,2020-12-23,葱头,3.4元/公斤
103,20667,2020-12-23,大白菜,1.4元/公斤
103,20667,2020-12-23,大葱,8.4元/公斤
103,20667,2020-12-23,大带鱼,28元/公斤
103,20667,2020-12-23,大米,6.6元/公斤
103,20667,2020-12-23,大蒜,12元/公斤
103,20667,2020-12-23,豆角,12元/公斤
103,20667,2020-12-23,胡萝卜,2.4元/公斤
103,20667,2020-12-23,花生油,13元/公斤
103,20667,2020-12-23,黄瓜,3.6元/公斤
103,20667,2020-12-23,活鲤鱼,18元/公斤
103,20667,2020-12-23,鸡蛋,8.2元/公斤
103,20667,2020-12-23,尖椒,9.6元/公斤
103,20667,2020-12-23,韭菜,7元/公斤
103,20667,2020-12-23,芒果,14元/公斤
103,20667,2020-12-23,蜜桔,2.4元/公斤
103,20667,2020-12-23,面粉,4元/公斤
103,20667,2020-12-23,牛肉,80元/公斤
103,20667,2020-12-23,葡萄,7元/公斤
103,20667,2020-12-23,茄子,5.6元/公斤
103,20667,2020-12-23,芹菜,3.6元/公斤
103,20667,2020-12-23,青椒,5.6元/公斤
103,20667,2020-12-23,桃子,5元/公斤
103,20667,2020-12-23,土豆,2.8元/公斤
103,20667,2020-12-23,西瓜,8.4元/公斤
103,20667,2020-12-23,西红柿,5.2元/公斤
103,20667,2020-12-23,西葫芦,4元/公斤
103,20667,2020-12-23,香瓜,7元/公斤
103,20667,2020-12-23,香蕉,4.6元/公斤
103,20667,2020-12-23,小白菜,3元/公斤
103,20667,2020-12-23,羊肉,90元/公斤
103,20667,2020-12-23,洋白菜,2.4元/公斤
103,20667,2020-12-23,一级豆油(散装),6元/公斤
103,20667,2020-12-23,油菜,4元/公斤
103,20667,2020-12-23,猪肉(白条猪),48元/公斤
105,20696,2020-12-29,白萝卜,1.87元/公斤
105,20696,2020-12-29,菠菜,3.64元/公斤
105,20696,2020-12-29,菜花,4.38元/公斤
105,20696,2020-12-29,葱头,2.71元/公斤
105,20696,2020-12-29,大白菜,1.49元/公斤
105,20696,2020-12-29,大葱,8.61元/公斤
105,20696,2020-12-29,大蒜,5.42元/公斤
105,20696,2020-12-29,冬瓜,4.7元/公斤
105,20696,2020-12-29,豆角,14.53元/公斤
105,20696,2020-12-29,佛手瓜,3.09元/公斤
105,20696,2020-12-29,光皮黄瓜,5.9元/公斤
105,20696,2020-12-29,红椒,8.84元/公斤
105,20696,2020-12-29,胡萝卜,1.81元/公斤
105,20696,2020-12-29,黄瓜,2.9元/公斤
105,20696,2020-12-29,尖椒,9.54元/公斤
105,20696,2020-12-29,金针菇,3.81元/公斤
105,20696,2020-12-29,苦瓜,10.13元/公斤
105,20696,2020-12-29,莲藕,5.53元/公斤
105,20696,2020-12-29,良薯,2.49元/公斤
105,20696,2020-12-29,南瓜,8.28元/公斤
105,20696,2020-12-29,芹菜,2.96元/公斤
105,20696,2020-12-29,山药,4.14元/公斤
105,20696,2020-12-29,生菜,5.22元/公斤
105,20696,2020-12-29,生姜,7.39元/公斤
105,20696,2020-12-29,丝瓜,6.16元/公斤
105,20696,2020-12-29,蒜苗,6.11元/公斤
105,20696,2020-12-29,蒜薹,6.66元/公斤
105,20696,2020-12-29,茼蒿,3.6元/公斤
105,20696,2020-12-29,土豆,1.38元/公斤
105,20696,2020-12-29,莴笋,2.69元/公斤
105,20696,2020-12-29,西红柿,1.87元/公斤
105,20696,2020-12-29,西葫芦,2.9元/公斤
105,20696,2020-12-29,西兰花,3.86元/公斤
105,20696,2020-12-29,西洋芹,4.06元/公斤
105,20696,2020-12-29,香菇,6.35元/公斤
105,20696,2020-12-29,杏鲍菇,4元/公斤
105,20696,2020-12-29,洋白菜,1.65元/公斤
105,20696,2020-12-29,樱桃西红柿,6.41元/公斤
105,20696,2020-12-29,油菜,1.33元/公斤
105,20696,2020-12-29,油麦菜,3.6元/公斤
105,20696,2020-12-29,圆茄子,2.42元/公斤
105,20696,2020-12-29,长茄子,2.66元/公斤
105,20696,2020-12-28,白萝卜,1.89元/公斤
105,20696,2020-12-28,菠菜,3.79元/公斤
105,20696,2020-12-28,菜花,3.72元/公斤
105,20696,2020-12-28,葱头,2.73元/公斤
105,20696,2020-12-28,大白菜,1.32元/公斤
105,20696,2020-12-28,大葱,8.14元/公斤
105,20696,2020-12-28,大蒜,5元/公斤
105,20696,2020-12-28,冬瓜,4.91元/公斤
105,20696,2020-12-28,豆角,12.24元/公斤
105,20696,2020-12-28,佛手瓜,3.48元/公斤
105,20696,2020-12-28,光皮黄瓜,5元/公斤
105,20696,2020-12-28,红椒,10.25元/公斤
105,20696,2020-12-28,胡萝卜,1.88元/公斤
105,20696,2020-12-28,黄瓜,2.45元/公斤
105,20696,2020-12-28,尖椒,8.88元/公斤
105,20696,2020-12-28,金针菇,3.5元/公斤
105,20696,2020-12-28,苦瓜,8.86元/公斤
105,20696,2020-12-28,莲藕,5.74元/公斤
105,20696,2020-12-28,良薯,2.41元/公斤
105,20696,2020-12-28,南瓜,8.17元/公斤
105,20696,2020-12-28,芹菜,2.74元/公斤
105,20696,2020-12-28,山药,3.94元/公斤
105,20696,2020-12-28,生菜,6.06元/公斤
105,20696,2020-12-28,生姜,6.24元/公斤
105,20696,2020-12-28,丝瓜,5.48元/公斤
105,20696,2020-12-28,蒜苗,6.12元/公斤
105,20696,2020-12-28,蒜薹,6.59元/公斤
105,20696,2020-12-28,茼蒿,3.6元/公斤
105,20696,2020-12-28,土豆,1.45元/公斤
105,20696,2020-12-28,莴笋,2.81元/公斤
105,20696,2020-12-28,西红柿,1.66元/公斤
105,20696,2020-12-28,西葫芦,2.42元/公斤
105,20696,2020-12-28,西兰花,3.38元/公斤
105,20696,2020-12-28,西洋芹,3.85元/公斤
105,20696,2020-12-28,香菜,4.5元/公斤
105,20696,2020-12-28,香菇,6.28元/公斤
105,20696,2020-12-28,杏鲍菇,3.19元/公斤
105,20696,2020-12-28,洋白菜,1.59元/公斤
105,20696,2020-12-28,樱桃西红柿,5.66元/公斤
105,20696,2020-12-28,油菜,1.54元/公斤
105,20696,2020-12-28,油麦菜,3.12元/公斤
105,20696,2020-12-28,圆茄子,2.26元/公斤
105,20696,2020-12-28,长茄子,2.26元/公斤
105,20696,2020-12-27,白萝卜,1.89元/公斤
105,20696,2020-12-27,菠菜,3.68元/公斤
105,20696,2020-12-27,菜花,3.39元/公斤
105,20696,2020-12-27,葱头,2.74元/公斤
105,20696,2020-12-27,大白菜,1.36元/公斤
105,20696,2020-12-27,大葱,8.52元/公斤
105,20696,2020-12-27,冬瓜,4.93元/公斤
105,20696,2020-12-27,豆角,11.19元/公斤
105,20696,2020-12-27,佛手瓜,3.46元/公斤
105,20696,2020-12-27,光皮黄瓜,4.2元/公斤
105,20696,2020-12-27,红椒,10.37元/公斤
105,20696,2020-12-27,胡萝卜,1.84元/公斤
105,20696,2020-12-27,黄瓜,2.28元/公斤
105,20696,2020-12-27,尖椒,8.59元/公斤
105,20696,2020-12-27,苦瓜,8.68元/公斤
105,20696,2020-12-27,莲藕,5.41元/公斤
105,20696,2020-12-27,良薯,2.43元/公斤
105,20696,2020-12-27,南瓜,7.88元/公斤
105,20696,2020-12-27,芹菜,2.83元/公斤
105,20696,2020-12-27,山药,3.99元/公斤
105,20696,2020-12-27,生菜,5.75元/公斤
105,20696,2020-12-27,生姜,6.62元/公斤
105,20696,2020-12-27,丝瓜,6元/公斤
105,20696,2020-12-27,蒜苗,6.14元/公斤
105,20696,2020-12-27,蒜薹,6.63元/公斤
105,20696,2020-12-27,茼蒿,3.6元/公斤
105,20696,2020-12-27,土豆,1.31元/公斤
105,20696,2020-12-27,西红柿,2元/公斤
105,20696,2020-12-27,西葫芦,2.03元/公斤
105,20696,2020-12-27,西兰花,3.77元/公斤
105,20696,2020-12-27,西洋芹,3.98元/公斤
105,20696,2020-12-27,香菇,6.15元/公斤
105,20696,2020-12-27,杏鲍菇,3.11元/公斤
105,20696,2020-12-27,洋白菜,1.66元/公斤
105,20696,2020-12-27,油菜,1.72元/公斤
105,20696,2020-12-27,油麦菜,2.85元/公斤
105,20696,2020-12-27,圆茄子,2.28元/公斤
105,20696,2020-12-27,长茄子,2.61元/公斤
105,20696,2020-12-26,白萝卜,1.87元/公斤
105,20696,2020-12-26,菠菜,4.74元/公斤
105,20696,2020-12-26,菜花,3.57元/公斤
105,20696,2020-12-26,葱头,2.72元/公斤
105,20696,2020-12-26,大白菜,1.28元/公斤
105,20696,2020-12-26,大葱,8.5元/公斤
105,20696,2020-12-26,冬瓜,4.8元/公斤
105,20696,2020-12-26,豆角,10.06元/公斤
105,20696,2020-12-26,佛手瓜,3.46元/公斤
105,20696,2020-12-26,光皮黄瓜,3.85元/公斤
105,20696,2020-12-26,红椒,10.22元/公斤
105,20696,2020-12-26,胡萝卜,1.74元/公斤
105,20696,2020-12-26,黄瓜,2.33元/公斤
105,20696,2020-12-26,尖椒,9.76元/公斤
105,20696,2020-12-26,苦瓜,9.37元/公斤
105,20696,2020-12-26,莲藕,5.22元/公斤
105,20696,2020-12-26,良薯,2.22元/公斤
105,20696,2020-12-26,南瓜,7.76元/公斤
105,20696,2020-12-26,芹菜,2.95元/公斤
105,20696,2020-12-26,山药,4.01元/公斤
105,20696,2020-12-26,生菜,6.24元/公斤
105,20696,2020-12-26,生姜,6.63元/公斤
105,20696,2020-12-26,丝瓜,7.27元/公斤
105,20696,2020-12-26,蒜苗,6.17元/公斤
105,20696,2020-12-26,蒜薹,6.46元/公斤
105,20696,2020-12-26,茼蒿,3.6元/公斤
105,20696,2020-12-26,土豆,1.49元/公斤
105,20696,2020-12-26,西红柿,2.22元/公斤
105,20696,2020-12-26,西葫芦,2.01元/公斤
105,20696,2020-12-26,西兰花,3.83元/公斤
105,20696,2020-12-26,西洋芹,3.65元/公斤
105,20696,2020-12-26,香菇,6.66元/公斤
105,20696,2020-12-26,杏鲍菇,3.06元/公斤
105,20696,2020-12-26,洋白菜,1.71元/公斤
105,20696,2020-12-26,油菜,1.6元/公斤
105,20696,2020-12-26,油麦菜,2.9元/公斤
105,20696,2020-12-26,圆茄子,2.31元/公斤
105,20696,2020-12-26,长茄子,2.62元/公斤
105,20696,2020-12-25,白萝卜,2.02元/公斤
105,20696,2020-12-25,菠菜,3.66元/公斤
105,20696,2020-12-25,菜花,3.6元/公斤
105,20696,2020-12-25,葱头,2.69元/公斤
105,20696,2020-12-25,大葱,8.13元/公斤
105,20696,2020-12-25,冬瓜,4.79元/公斤
105,20696,2020-12-25,豆角,9.26元/公斤
105,20696,2020-12-25,佛手瓜,3元/公斤
105,20696,2020-12-25,光皮黄瓜,4.56元/公斤
105,20696,2020-12-25,红椒,10.31元/公斤
105,20696,2020-12-25,胡萝卜,1.8元/公斤
105,20696,2020-12-25,黄瓜,2.48元/公斤
105,20696,2020-12-25,尖椒,8.56元/公斤
105,20696,2020-12-25,苦瓜,8.53元/公斤
105,20696,2020-12-25,莲藕,4.69元/公斤
105,20696,2020-12-25,良薯,2.09元/公斤
105,20696,2020-12-25,南瓜,7.43元/公斤
105,20696,2020-12-25,芹菜,3.08元/公斤
105,20696,2020-12-25,山药,4.01元/公斤
105,20696,2020-12-25,生菜,5.4元/公斤
105,20696,2020-12-25,生姜,7.53元/公斤
105,20696,2020-12-25,丝瓜,6.2元/公斤
105,20696,2020-12-25,蒜苗,6.12元/公斤
105,20696,2020-12-25,蒜薹,6.41元/公斤
105,20696,2020-12-25,茼蒿,3.46元/公斤
105,20696,2020-12-25,土豆,1.27元/公斤
105,20696,2020-12-25,莴笋,2.59元/公斤
105,20696,2020-12-25,西红柿,1.94元/公斤
105,20696,2020-12-25,西葫芦,2.15元/公斤
105,20696,2020-12-25,西兰花,3.29元/公斤
105,20696,2020-12-25,西洋芹,4.36元/公斤
105,20696,2020-12-25,香菇,7.68元/公斤
105,20696,2020-12-25,杏鲍菇,3元/公斤
105,20696,2020-12-25,洋白菜,1.76元/公斤
105,20696,2020-12-25,樱桃西红柿,4.8元/公斤
105,20696,2020-12-25,油菜,1.61元/公斤
105,20696,2020-12-25,油麦菜,2.76元/公斤
105,20696,2020-12-25,圆茄子,2.41元/公斤
105,20696,2020-12-25,长茄子,2.33元/公斤
105,20696,2020-12-24,白萝卜,1.98元/公斤
105,20696,2020-12-24,菠菜,3.73元/公斤
105,20696,2020-12-24,菜花,3.67元/公斤
105,20696,2020-12-24,葱头,2.67元/公斤
105,20696,2020-12-24,大白菜,1.42元/公斤
105,20696,2020-12-24,大葱,8.35元/公斤
105,20696,2020-12-24,大蒜,4.23元/公斤
105,20696,2020-12-24,冬瓜,4.67元/公斤
105,20696,2020-12-24,豆角,9.33元/公斤
105,20696,2020-12-24,佛手瓜,2.65元/公斤
105,20696,2020-12-24,光皮黄瓜,5.08元/公斤
105,20696,2020-12-24,荷兰豆,10.8元/公斤
105,20696,2020-12-24,红椒,10.35元/公斤
105,20696,2020-12-24,胡萝卜,2.02元/公斤
105,20696,2020-12-24,黄瓜,2.46元/公斤
105,20696,2020-12-24,尖椒,9.05元/公斤
105,20696,2020-12-24,苦瓜,8.82元/公斤
105,20696,2020-12-24,莲藕,5.33元/公斤
105,20696,2020-12-24,良薯,2.04元/公斤
105,20696,2020-12-24,南瓜,6.77元/公斤
105,20696,2020-12-24,芹菜,3元/公斤
105,20696,2020-12-24,山药,4.6元/公斤
105,20696,2020-12-24,生菜,4.97元/公斤
105,20696,2020-12-24,生姜,7.7元/公斤
105,20696,2020-12-24,丝瓜,7.17元/公斤
105,20696,2020-12-24,蒜苗,6.18元/公斤
105,20696,2020-12-24,蒜薹,6.75元/公斤
105,20696,2020-12-24,茼蒿,3.6元/公斤
105,20696,2020-12-24,土豆,1.37元/公斤
105,20696,2020-12-24,莴笋,2.36元/公斤
105,20696,2020-12-24,西红柿,1.88元/公斤
105,20696,2020-12-24,西葫芦,2.16元/公斤
105,20696,2020-12-24,西兰花,3.41元/公斤
105,20696,2020-12-24,西洋芹,4.05元/公斤
105,20696,2020-12-24,香菜,3.83元/公斤
105,20696,2020-12-24,香菇,6.36元/公斤
105,20696,2020-12-24,杏鲍菇,4元/公斤
105,20696,2020-12-24,洋白菜,1.73元/公斤
105,20696,2020-12-24,樱桃西红柿,5.4元/公斤
105,20696,2020-12-24,油菜,1.73元/公斤
105,20696,2020-12-24,油麦菜,3.11元/公斤
105,20696,2020-12-24,圆茄子,2.1元/公斤
105,20696,2020-12-24,长茄子,2.6元/公斤
105,20696,2020-12-23,白萝卜,1.98元/公斤
105,20696,2020-12-23,菠菜,3.6元/公斤
105,20696,2020-12-23,菜花,2.53元/公斤
105,20696,2020-12-23,葱头,2.76元/公斤
105,20696,2020-12-23,大白菜,1.32元/公斤
105,20696,2020-12-23,大葱,8.15元/公斤
105,20696,2020-12-23,大蒜,5.21元/公斤
105,20696,2020-12-23,冬瓜,4.29元/公斤
105,20696,2020-12-23,豆角,9.61元/公斤
105,20696,2020-12-23,佛手瓜,3.16元/公斤
105,20696,2020-12-23,光皮黄瓜,4.8元/公斤
105,20696,2020-12-23,荷兰豆,12.5元/公斤
105,20696,2020-12-23,红椒,10.35元/公斤
105,20696,2020-12-23,胡萝卜,1.72元/公斤
105,20696,2020-12-23,黄瓜,2.48元/公斤
105,20696,2020-12-23,尖椒,8.27元/公斤
105,20696,2020-12-23,金针菇,3.68元/公斤
105,20696,2020-12-23,韭菜,5.14元/公斤
105,20696,2020-12-23,苦瓜,8.17元/公斤
105,20696,2020-12-23,莲藕,5.17元/公斤
105,20696,2020-12-23,良薯,2.37元/公斤
105,20696,2020-12-23,南瓜,6.44元/公斤
105,20696,2020-12-23,芹菜,3.01元/公斤
105,20696,2020-12-23,山药,3.88元/公斤
105,20696,2020-12-23,生菜,4.6元/公斤
105,20696,2020-12-23,生姜,7.39元/公斤
105,20696,2020-12-23,丝瓜,6.7元/公斤
105,20696,2020-12-23,蒜苗,6.17元/公斤
105,20696,2020-12-23,蒜薹,6.22元/公斤
105,20696,2020-12-23,茼蒿,3.59元/公斤
105,20696,2020-12-23,土豆,1.41元/公斤
105,20696,2020-12-23,莴笋,2.75元/公斤
105,20696,2020-12-23,西红柿,2.15元/公斤
105,20696,2020-12-23,西葫芦,2.13元/公斤
105,20696,2020-12-23,西兰花,2.13元/公斤
105,20696,2020-12-23,西洋芹,3.64元/公斤
105,20696,2020-12-23,香菜,3.9元/公斤
105,20696,2020-12-23,香菇,6.49元/公斤
105,20696,2020-12-23,杏鲍菇,3.08元/公斤
105,20696,2020-12-23,洋白菜,1.57元/公斤
105,20696,2020-12-23,油菜,1.76元/公斤
